round, unique_hits, no_unique_entities, total_hits, total, accuracy, speed_summary, speed_feedback
350,47,762,1122,5102,0.06167979002624672,0.10207915306091309,0.0016868114471435547
351,50,762,1126,5102,0.06561679790026247,0.10276603698730469,0.0016641616821289062
352,55,762,1191,5102,0.07217847769028872,0.09972810745239258,0.0017235279083251953
353,47,762,1121,5102,0.06167979002624672,0.09993171691894531,0.0016765594482421875
354,55,762,1165,5102,0.07217847769028872,0.0994100570678711,0.0016674995422363281
355,48,762,1137,5102,0.06299212598425197,0.10040974617004395,0.0016601085662841797
356,47,762,1114,5102,0.06167979002624672,0.09961366653442383,0.001653909683227539
357,55,762,1183,5102,0.07217847769028872,0.09973764419555664,0.0017163753509521484
358,50,762,1148,5102,0.06561679790026247,0.0995335578918457,0.0016608238220214844
359,50,762,1147,5102,0.06561679790026247,0.10002803802490234,0.0016522407531738281
360,49,762,1151,5102,0.06430446194225722,0.10043692588806152,0.0016710758209228516
361,41,762,1091,5102,0.05380577427821522,0.10047674179077148,0.0016508102416992188
362,44,762,1096,5102,0.05774278215223097,0.0999443531036377,0.0016789436340332031
363,45,762,1117,5102,0.05905511811023622,0.10019063949584961,0.0016665458679199219
364,46,762,1119,5102,0.06036745406824147,0.10136532783508301,0.0017118453979492188
365,48,762,1128,5102,0.06299212598425197,0.10085058212280273,0.0016803741455078125
366,49,762,1127,5102,0.06430446194225722,0.10074067115783691,0.0016968250274658203
367,45,762,1113,5102,0.05905511811023622,0.10024881362915039,0.0016894340515136719
368,50,762,1133,5102,0.06561679790026247,0.10030817985534668,0.0016951560974121094
369,50,762,1143,5102,0.06561679790026247,0.10027265548706055,0.001680135726928711
370,44,762,1105,5102,0.05774278215223097,0.10021567344665527,0.0016696453094482422
371,46,762,1117,5102,0.06036745406824147,0.1006014347076416,0.0017316341400146484
372,43,762,1103,5102,0.05643044619422572,0.10015034675598145,0.0017211437225341797
373,51,762,1161,5102,0.06692913385826772,0.10239887237548828,0.0016748905181884766
374,48,762,1124,5102,0.06299212598425197,0.1000974178314209,0.0016627311706542969
375,54,762,1152,5102,0.07086614173228346,0.09984898567199707,0.0016789436340332031
376,46,762,1134,5102,0.06036745406824147,0.09983968734741211,0.0016603469848632812
377,48,762,1102,5102,0.06299212598425197,0.10005736351013184,0.0016601085662841797
378,48,762,1121,5102,0.06299212598425197,0.0995640754699707,0.001657724380493164
379,50,762,1148,5102,0.06561679790026247,0.10010480880737305,0.0016818046569824219
380,51,762,1134,5102,0.06692913385826772,0.10005497932434082,0.0017671585083007812
381,45,762,1118,5102,0.05905511811023622,0.10046529769897461,0.0016791820526123047
382,45,762,1128,5102,0.05905511811023622,0.10030174255371094,0.001687765121459961
383,47,762,1142,5102,0.06167979002624672,0.1005856990814209,0.001692056655883789
384,53,762,1162,5102,0.06955380577427822,0.10078310966491699,0.00167083740234375
385,52,762,1162,5102,0.06824146981627296,0.1013038158416748,0.0016870498657226562
386,49,762,1135,5102,0.06430446194225722,0.10656142234802246,0.0016672611236572266
387,49,762,1127,5102,0.06430446194225722,0.10135221481323242,0.0017588138580322266
388,54,762,1155,5102,0.07086614173228346,0.10084295272827148,0.0017478466033935547
389,49,762,1127,5102,0.06430446194225722,0.10233187675476074,0.0016872882843017578
390,52,762,1145,5102,0.06824146981627296,0.10032939910888672,0.0016677379608154297
391,48,762,1117,5102,0.06299212598425197,0.10074305534362793,0.0016710758209228516
392,47,762,1123,5102,0.06167979002624672,0.10032510757446289,0.0016694068908691406
393,49,762,1117,5102,0.06430446194225722,4.2565672397613525,0.0016660690307617188
394,50,762,1137,5102,0.06561679790026247,0.09952545166015625,0.001722097396850586
395,47,762,1126,5102,0.06167979002624672,0.10074615478515625,0.001692056655883789
396,50,762,1158,5102,0.06561679790026247,0.10056209564208984,0.0016918182373046875
397,51,762,1151,5102,0.06692913385826772,0.10000300407409668,0.0016751289367675781
398,51,762,1140,5102,0.06692913385826772,0.10046267509460449,0.0016736984252929688
399,46,762,1121,5102,0.06036745406824147,0.1009664535522461,0.0016856193542480469
400,51,762,1132,5102,0.06692913385826772,0.10334229469299316,0.001683950424194336
401,51,762,1147,5102,0.06692913385826772,0.10312223434448242,0.0016617774963378906
402,52,762,1148,5102,0.06824146981627296,0.10245203971862793,0.001737356185913086
403,52,762,1137,5102,0.06824146981627296,0.10115456581115723,0.0016734600067138672
404,42,762,1098,5102,0.05511811023622047,0.1056981086730957,0.0018031597137451172
405,47,762,1135,5102,0.06167979002624672,0.10727071762084961,0.0016980171203613281
406,49,762,1132,5102,0.06430446194225722,0.1040499210357666,0.0017559528350830078
407,51,762,1139,5102,0.06692913385826772,0.10280466079711914,0.0018172264099121094
408,47,762,1116,5102,0.06167979002624672,0.10416197776794434,0.0017542839050292969
409,52,762,1166,5102,0.06824146981627296,0.10224461555480957,0.0016698837280273438
410,46,762,1127,5102,0.06036745406824147,0.10129404067993164,0.0017321109771728516
411,50,762,1127,5102,0.06561679790026247,0.10097479820251465,0.0016961097717285156
412,50,762,1128,5102,0.06561679790026247,0.10096955299377441,0.001669168472290039
413,50,762,1135,5102,0.06561679790026247,0.09989261627197266,0.0016934871673583984
414,45,762,1104,5102,0.05905511811023622,0.10086393356323242,0.001665353775024414
415,50,762,1138,5102,0.06561679790026247,0.1004948616027832,0.0016658306121826172
416,53,762,1157,5102,0.06955380577427822,0.10063457489013672,0.0016927719116210938
417,47,762,1109,5102,0.06167979002624672,0.10093283653259277,0.0017080307006835938
418,56,762,1179,5102,0.07349081364829396,0.10207271575927734,0.001669168472290039
419,44,762,1114,5102,0.05774278215223097,0.10035204887390137,0.0016887187957763672
420,56,762,1161,5102,0.07349081364829396,0.10077548027038574,0.0016751289367675781
421,53,762,1153,5102,0.06955380577427822,0.10022616386413574,0.0016741752624511719
422,51,762,1146,5102,0.06692913385826772,0.10001778602600098,0.0017371177673339844
423,52,762,1137,5102,0.06824146981627296,0.10037660598754883,0.0016789436340332031
424,48,762,1131,5102,0.06299212598425197,0.10072588920593262,0.0017600059509277344
425,52,762,1139,5102,0.06824146981627296,0.10007095336914062,0.0016894340515136719
426,50,762,1150,5102,0.06561679790026247,0.09986686706542969,0.0016744136810302734
427,55,762,1166,5102,0.07217847769028872,0.10180807113647461,0.001683950424194336
428,58,762,1170,5102,0.07611548556430446,0.10400199890136719,0.0016644001007080078
429,51,762,1131,5102,0.06692913385826772,0.10164713859558105,0.00185394287109375
430,56,762,1188,5102,0.07349081364829396,0.1051630973815918,0.0017442703247070312
431,51,762,1144,5102,0.06692913385826772,0.10113716125488281,0.0016772747039794922
432,53,762,1160,5102,0.06955380577427822,0.10338592529296875,0.001680612564086914
433,48,762,1120,5102,0.06299212598425197,0.10227012634277344,0.0017387866973876953
434,51,762,1149,5102,0.06692913385826772,0.10017824172973633,0.0017304420471191406
435,47,762,1111,5102,0.06167979002624672,0.10019516944885254,0.0016613006591796875
436,53,762,1172,5102,0.06955380577427822,0.10025501251220703,0.0016655921936035156
437,48,762,1134,5102,0.06299212598425197,0.10086750984191895,0.0016803741455078125
438,55,762,1175,5102,0.07217847769028872,0.10061168670654297,0.0016875267028808594
439,50,762,1125,5102,0.06561679790026247,0.10074019432067871,0.0017137527465820312
440,49,762,1135,5102,0.06430446194225722,0.1009364128112793,0.0017061233520507812
441,49,762,1140,5102,0.06430446194225722,0.1008296012878418,0.0017528533935546875
442,44,762,1112,5102,0.05774278215223097,0.10255050659179688,0.0016682147979736328
443,49,762,1127,5102,0.06430446194225722,0.10070443153381348,0.001668691635131836
444,51,762,1149,5102,0.06692913385826772,0.10088682174682617,0.0016674995422363281
445,52,762,1149,5102,0.06824146981627296,0.10063886642456055,0.0017044544219970703
446,50,762,1141,5102,0.06561679790026247,0.10062503814697266,0.0016789436340332031
447,53,762,1174,5102,0.06955380577427822,0.10184788703918457,0.001672506332397461
448,48,762,1125,5102,0.06299212598425197,0.10045671463012695,0.0016608238220214844
449,46,762,1113,5102,0.06036745406824147,0.10009598731994629,0.0016779899597167969
450,47,762,1140,5102,0.06167979002624672,0.09969186782836914,0.0016674995422363281
451,52,762,1147,5102,0.06824146981627296,0.1019127368927002,0.0016858577728271484
452,45,762,1109,5102,0.05905511811023622,0.10084199905395508,0.001729726791381836
453,52,762,1143,5102,0.06824146981627296,0.10476517677307129,0.0018460750579833984
454,50,762,1153,5102,0.06561679790026247,0.10225725173950195,0.0016777515411376953
455,49,762,1130,5102,0.06430446194225722,0.1022183895111084,0.0016760826110839844
456,50,762,1142,5102,0.06561679790026247,0.10600638389587402,0.0019495487213134766
457,49,762,1133,5102,0.06430446194225722,0.10218310356140137,0.0016813278198242188
458,56,762,1174,5102,0.07349081364829396,0.10084939002990723,0.0017285346984863281
459,50,762,1163,5102,0.06561679790026247,0.10151910781860352,0.0016794204711914062
460,52,762,1146,5102,0.06824146981627296,0.10079550743103027,0.0017507076263427734
461,49,762,1134,5102,0.06430446194225722,0.10310912132263184,0.001682281494140625
462,50,762,1127,5102,0.06561679790026247,0.10042238235473633,0.001653909683227539
463,50,762,1123,5102,0.06561679790026247,0.10059905052185059,0.0017189979553222656
464,47,762,1120,5102,0.06167979002624672,0.10106420516967773,0.001667022705078125
465,48,762,1149,5102,0.06299212598425197,0.10082864761352539,0.0016908645629882812
466,48,762,1138,5102,0.06299212598425197,0.10177016258239746,0.001689910888671875
467,49,762,1136,5102,0.06430446194225722,0.10118985176086426,0.001695871353149414
468,55,762,1189,5102,0.07217847769028872,0.10112857818603516,0.0016884803771972656
469,51,762,1151,5102,0.06692913385826772,0.10013508796691895,0.0016727447509765625
470,55,762,1170,5102,0.07217847769028872,0.10012483596801758,0.0016682147979736328
471,48,762,1122,5102,0.06299212598425197,0.1005392074584961,0.0016720294952392578
472,54,762,1182,5102,0.07086614173228346,0.10409784317016602,0.0017740726470947266
473,45,762,1112,5102,0.05905511811023622,0.10063934326171875,0.0016736984252929688
474,52,762,1161,5102,0.06824146981627296,0.1004791259765625,0.0016825199127197266
475,46,762,1120,5102,0.06036745406824147,0.10066509246826172,0.0016798973083496094
476,47,762,1124,5102,0.06167979002624672,0.10119152069091797,0.0017333030700683594
477,51,762,1135,5102,0.06692913385826772,0.10083341598510742,0.001708984375
478,46,762,1109,5102,0.06036745406824147,0.10014128684997559,0.0016872882843017578
479,45,762,1118,5102,0.05905511811023622,0.1008305549621582,0.0016663074493408203
480,48,762,1114,5102,0.06299212598425197,0.10068321228027344,0.0016736984252929688
481,49,762,1136,5102,0.06430446194225722,0.10015439987182617,0.001672506332397461
482,52,762,1155,5102,0.06824146981627296,0.1001734733581543,0.0017333030700683594
483,48,762,1117,5102,0.06299212598425197,0.10068130493164062,0.0016751289367675781
484,50,762,1136,5102,0.06561679790026247,0.10045957565307617,0.001718759536743164
485,50,762,1130,5102,0.06561679790026247,0.10036063194274902,0.0016949176788330078
486,53,762,1153,5102,0.06955380577427822,0.10073256492614746,0.001680135726928711
487,50,762,1157,5102,0.06561679790026247,0.10076236724853516,0.001680135726928711
488,50,762,1152,5102,0.06561679790026247,0.10058355331420898,0.0017287731170654297
489,53,762,1147,5102,0.06955380577427822,0.10043931007385254,0.00168609619140625
490,52,762,1135,5102,0.06824146981627296,0.10003781318664551,0.001678466796875
491,46,762,1123,5102,0.06036745406824147,0.09992575645446777,0.0016722679138183594
492,51,762,1170,5102,0.06692913385826772,0.10150003433227539,0.001682281494140625
493,52,762,1129,5102,0.06824146981627296,0.1006770133972168,0.0017428398132324219
494,48,762,1112,5102,0.06299212598425197,0.10709023475646973,0.001692056655883789
495,48,762,1112,5102,0.06299212598425197,0.10721421241760254,0.0016896724700927734
496,50,762,1132,5102,0.06561679790026247,0.10121941566467285,0.001680135726928711
497,50,762,1133,5102,0.06561679790026247,0.10091829299926758,0.0016710758209228516
498,49,762,1125,5102,0.06430446194225722,0.10045361518859863,0.0017371177673339844
499,50,762,1152,5102,0.06561679790026247,0.10062408447265625,0.0016913414001464844
500,54,762,1162,5102,0.07086614173228346,0.10088229179382324,0.0017511844635009766
501,49,762,1130,5102,0.06430446194225722,0.1059880256652832,0.002054452896118164
502,49,762,1139,5102,0.06430446194225722,0.1074228286743164,0.0017015933990478516
503,51,762,1134,5102,0.06692913385826772,0.10291552543640137,0.0019338130950927734
504,46,762,1106,5102,0.06036745406824147,0.10317206382751465,0.0017008781433105469
505,47,762,1118,5102,0.06167979002624672,0.10100245475769043,0.0016574859619140625
506,47,762,1110,5102,0.06167979002624672,0.0999155044555664,0.0017199516296386719
507,52,762,1148,5102,0.06824146981627296,0.09997034072875977,0.0016627311706542969
508,46,762,1109,5102,0.06036745406824147,0.10055899620056152,0.0016705989837646484
509,50,762,1151,5102,0.06561679790026247,0.09965205192565918,0.0016794204711914062
510,56,762,1151,5102,0.07349081364829396,0.09963655471801758,0.0016829967498779297
511,50,762,1114,5102,0.06561679790026247,0.10034966468811035,0.0017042160034179688
512,49,762,1147,5102,0.06430446194225722,0.1008453369140625,0.0016727447509765625
513,46,762,1114,5102,0.06036745406824147,0.09966301918029785,0.0016736984252929688
514,53,762,1176,5102,0.06955380577427822,0.10056877136230469,0.0016906261444091797
515,47,762,1135,5102,0.06167979002624672,0.10117340087890625,0.0016651153564453125
516,49,762,1146,5102,0.06430446194225722,0.10050129890441895,0.0016820430755615234
517,46,762,1121,5102,0.06036745406824147,0.1005089282989502,0.001665353775024414
518,52,762,1154,5102,0.06824146981627296,0.0997014045715332,0.0016672611236572266
519,49,762,1129,5102,0.06430446194225722,0.09990453720092773,0.001676321029663086
520,46,762,1108,5102,0.06036745406824147,0.10011935234069824,0.0016710758209228516
521,48,762,1124,5102,0.06299212598425197,0.10023355484008789,0.0016789436340332031
522,55,762,1161,5102,0.07217847769028872,0.1000518798828125,0.0016753673553466797
523,46,762,1111,5102,0.06036745406824147,0.10030651092529297,0.0016846656799316406
524,48,762,1111,5102,0.06299212598425197,0.1006474494934082,0.0016579627990722656
525,49,762,1134,5102,0.06430446194225722,0.09974884986877441,0.001691579818725586
526,50,762,1125,5102,0.06561679790026247,0.09930586814880371,0.0016756057739257812
527,47,762,1122,5102,0.06167979002624672,0.1000211238861084,0.0016732215881347656
528,50,762,1131,5102,0.06561679790026247,0.10060906410217285,0.001665353775024414
529,52,762,1157,5102,0.06824146981627296,0.10004663467407227,0.00167083740234375
530,50,762,1142,5102,0.06561679790026247,0.09941768646240234,0.0017566680908203125
531,50,762,1126,5102,0.06561679790026247,0.10046124458312988,0.0016815662384033203
532,50,762,1138,5102,0.06561679790026247,0.10041475296020508,0.0016791820526123047
533,44,762,1116,5102,0.05774278215223097,0.101104736328125,0.0016744136810302734
534,48,762,1125,5102,0.06299212598425197,0.10075736045837402,0.0016827583312988281
535,50,762,1147,5102,0.06561679790026247,0.10138702392578125,0.001813650131225586
536,49,762,1135,5102,0.06430446194225722,0.10281062126159668,0.0016627311706542969
537,49,762,1124,5102,0.06430446194225722,0.10205960273742676,0.001683950424194336
538,51,762,1129,5102,0.06692913385826772,0.1069796085357666,0.001644134521484375
539,54,762,1146,5102,0.07086614173228346,0.09905576705932617,0.0016374588012695312
540,53,762,1147,5102,0.06955380577427822,0.10169696807861328,0.0016460418701171875
541,52,762,1154,5102,0.06824146981627296,0.09926772117614746,0.0016598701477050781
542,48,762,1129,5102,0.06299212598425197,0.10090851783752441,0.0016579627990722656
543,54,762,1174,5102,0.07086614173228346,0.09850621223449707,0.0016579627990722656
544,52,762,1134,5102,0.06824146981627296,0.10061311721801758,0.0016582012176513672
545,52,762,1155,5102,0.06824146981627296,0.10095739364624023,0.0016703605651855469
